6.4354,9.8114,-1.4728,-4.9059,-18.696,2.2632,5.8493,1.6807,2.65,-0.74194,82.951,-0.41413,-5.6536,7.9517,-8.3684,-8.1462,-7.2072,5.9048,14.083,-3.568,-7.3737,-12.187,2.6313,12.607,4.089,-0.54683,-15.266,8.4311,1.0023,-8.3576,1.4655,-19.541,2.935,-0.55498,-12.663,-17.846,-14.55,8.0012,16.682,-0.90073,-8.0511,-2.413,-13.956,11.476,-0.10251,2.7175,13.549,2.0933,-8.1315,-8.4336,12.992,9.0942,-0.10161,1.1305,16.596,0.29097,1.8021,-7.8774,-5.8987,-9.2882,0.59023,-1.2186,1.0945,-7.6545,-3.2242,-0.18841,7.548,-10.567,13.169,-7.3449,-2.3676,-4.0276,4.0368,-4.6297,7.9836,4.7961,-0.26335,-2.966,-2.179,-8.0069,-17.385,-8.9883,5.637,-0.44351,11.169,-2.6334,1.0321,-0.25937,4.3153,-0.95407,-4.6514,5.7658,4.4204,11.421,-7.2314,4.4675
0.26231,7.1283,-7.721,-3.5464,-8.3402,-3.8273,2.6901,9.7632,-7.1296,-2.3877,-0.41413,76.18,-7.2146,6.4747,-0.87321,-5.7684,10.399,-1.468,11.18,7.6504,8.26,9.8206,-7.0911,1.8603,-12.504,-2.3795,10.533,6.4577,-5.5951,11.809,2.0508,-14.133,3.2674,10.624,-2.6269,-4.6297,-5.9259,0.80069,-1.013,-2.5453,-1.6803,3.5776,0.8496,-6.4514,4.0809,1.9154,-12.82,-0.95329,-7.3635,16.039,-6.4541,-4.4764,4.0503,-4.0714,-12.538,0.69995,-6.2094,12.619,0.43948,10.352,-0.29567,3.4457,17.749,4.3307,-10.328,7.9022,17.363,5.5975,9.0623,2.4858,5.7656,-5.1788,2.2089,6.9605,-12.564,-1.3251,2.829,-7.9671,2.7289,-8.4552,11.712,-0.47214,-3.3467,5.8206,0.22885,8.9489,-10.324,-4.5801,14.682,11.938,-0.43258,-9.4647,0.50876,3.2628,-7.1868,-9.5982
-1.9295,2.6966,10.42,4.2878,0.80733,30.877,5.9109,31.549,3.0597,-14.148,-5.6536,-7.2146,102.78,-17.602,-4.9074,25.929,8.7395,17.556,15.341,-1.6088,2.4806,6.5597,-12.019,8.0766,14.36,0.42998,-5.4834,3.733,10.165,4.2671,-18.813,13.973,19.585,5.9793,-7.0318,14.926,-10.02,6.5655,-13.69,-0.073925,-19.825,-2.9496,11.016,0.36499,-0.80653,-12.777,-23.369,-2.4641,-28.07,-5.4781,2.4873,-8.5184,-16.048,-11.797,-4.0546,20.653,-3.6685,7.2108,11.66,8.36,-3.6298,-8.9328,-20.976,-13.848,3.2098,-13.389,-9.016,6.0532,-2.1666,17.879,31.724,3.0965,3.4178,-0.48324,12.472,-7.7477,2.3406,5.1709,2.7219,9.9252,-11.092,15.453,-4.9657,17.567,3.4043,2.0416,-11.01,5.2535,-3.1126,-2.5201,-5.3289,-22.715,-8.5078,-9.0862,-5.0965,8.7106
-9.5175,-4.8661,-4.244,-5.7624,-2.8374,-11.991,-2.6296,-7.5564,9.7244,20.208,7.9517,6.4747,-17.602,114.03,16.458,2.4814,-7.9287,-2.2416,-5.8086,7.6856,1.7562,-14.799,6.3347,16.535,-6.9742,-8.2665,-3.8168,7.1002,-21.592,-1.9874,5.4807,0.28706,1.1922,-0.068313,-5.2741,-10.034,-1.0518,4.492,11.654,3.7811,-5.0425,-9.6756,-5.4653,8.8109,12.172,-14.269,-12.247,4.5716,-7.5224,-0.4005,-5.1965,19.182,-10.036,2.3817,2.4906,-20.56,9.5128,-3.8854,12.631,5.7735,5.9206,-5.1984,16.539,2.4013,-2.6037,16.678,-3.4927,-14.509,-10.606,-9.1886,13.648,-5.5476,0.57303,-7.4578,6.3908,-7.4624,-1.0969,3.7945,-16.571,5.1436,-2.6501,-9.8904,16.441,-6.7566,2.1325,-5.4987,5.4222,24.015,-1.4582,6.4992,10.74,-0.32749,7.1754,17.369,13.313,4.9603
-8.8698,12.002,16.027,-16.411,-8.7947,-4.7667,-9.5188,15.63,-1.9634,8.8546,-8.3684,-0.87321,-4.9074,16.458,83.587,-8.6092,1.2105,-9.6773,1.0178,2.4134,10.942,-11.179,-4.7193,5.1656,-5.1144,3.4833,-8.155,-6.3043,3.6797,2.2549,-8.6451,-5.7683,1.1691,-16.369,9.2644,-4.6998,6.6379,-21.717,-11.508,-4.3631,7.9707,5.7607,3.1309,2.1493,-1.1445,-15.894,12.349,1.4518,-0.099501,4.2101,-11.91,0.88985,3.5904,-5.5065,-1.8563,-3.6699,5.7304,-10.58,7.2764,-3.6282,11.392,-0.16043,-3.1915,16.71,-14.555,7.4456,3.5413,-1.9314,-7.1246,9.4902,2.1013,-0.53638,8.4728,-17.835,-8.8801,2.1999,-23.281,-1.2316,-15.658,-4.6244,-13.164,-4.6624,-9.9991,-1.3674,8.7547,-4.3143,13.31,6.925,2.7331,5.581,-3.348,11.227,6.2685,-15.743,8.8042,-7.8656
2.6768,-4.87,-0.57671,-9.7032,22.145,10.872,-11.043,17.313,-6.4061,-0.22791,-8.1462,-5.7684,25.929,2.4814,-8.6092,97.013,2.5469,6.1749,-12.047,-3.3671,5.4088,-15.174,-10.08,-2.5802,-6.8218,-4.7482,-19.914,9.1228,0.56599,3.6833,-11.476,14.729,8.3482,24.941,1.3291,2.3408,7.888,6.3968,10.611,2.6158,-4.4846,-15.931,-5.5559,-17.668,-16.248,-1.4402,-1.1183,-15.607,-10.241,-3.2784,-1.6355,7.2608,-6.6546,-18.492,10.054,3.0852,6.4251,-17.622,7.1806,6.6702,-8.5531,0.03248,3.4297,-17.48,-22.618,-7.5827,-12.305,9.8768,1.3029,4.6585,12.192,1.5208,-14.953,8.3027,7.6335,-1.7765,-14.501,-12.661,2.7547,-10.115,-0.7572,3.2755,6.381,3.3617,13.529,7.8888,-3.2663,13.1,-21.216,-1.3911,-15.125,-7.0255,-7.0537,-15.546,1.776,1.1627
2.0703,-0.03091,-8.903,11.042,4.8477,-3.0873,-8.6432,-8.0564,-11.606,-1.573,-7.2072,10.399,8.7395,-7.9287,1.2105,2.5469,113.26,7.2492,-27.888,-7.0105,6.5824,-5.0728,-5.2054,4.306,26.975,14.453,-5.6343,-6.9203,5.811,-13.729,-14.332,-2.0733,17.744,17.111,11.884,1.6867,0.83678,-0.45328,6.2681,-10.569,5.163,-12.994,5.6058,-13.039,6.1791,15.085,3.8412,-12.789,-2.3841,4.559,12.205,6.9036,7.4564,-8.8691,-0.73282,16.578,3.2442,17.833,-1.094,14.444,12.394,4.1507,-1.9117,25.336,-1.163,-14.065,8.2206,-22.818,6.4265,9.6396,12.256,8.4217,-11.137,-17.759,11.464,7.5846,-3.6088,-18.758,1.8751,-4.7542,-1.2668,6.8464,-1.9455,0.049633,-7.3259,-0.79812,1.7769,-1.6341,-13.547,-8.5766,13.144,-15.517,-13.743,-5.6824,0.701,8.2809
3.1718,6.5894,-4.3882,-1.3324,4.5152,6.0302,-0.60423,3.1011,-8.331,3.3002,5.9048,-1.468,17.556,-2.2416,-9.6773,6.1749,7.2492,107,10.296,-11.373,-2.1095,0.13166,11.58,5.3367,4.6851,-27.613,6.8815,9.2003,-6.6485,-8.2454,-12.043,-1.0545,-4.0467,20.693,1.1877,16.13,-19.324,8.5909,-1.98,14.715,0.474,6.3671,-14.202,13.01,-0.91486,8.946,-6.0883,8.3789,-4.2797,-0.13173,-6.3751,3.3495,-4.4562,8.6956,-6.1508,8.2657,-4.0251,0.28896,-6.7477,16.586,-25.608,-13.574,8.3159,-1.6378,26.425,-10.597,-0.64308,1.5694,3.0689,-6.5209,18.385,7.5635,-6.2439,-6.9945,7.8376,-2.7213,5.4403,-13.83,-22.201,9.0711,2.3085,9.1144,5.9893,13.081,4.6413,-11.172,8.6542,-16.635,18.361,-16.182,-1.8825,-4.1397,5.7372,-1.7921,-11.728,10.643
-15.046,3.5426,3.3246,-0.99834,-2.4896,15.93,11.773,10.703,9.0817,0.55533,14.083,11.18,15.341,-5.8086,1.0178,-12.047,-27.888,10.296,108.42,2.1615,-5.654,-0.065887,11.814,2.3632,-11.085,2.0286,-2.5056,3.9625,13.942,3.6514,3.1581,-13.351,-1.5784,-3.4953,-22.344,-4.0869,-1.0887,1.5779,-22.264,-3.4403,8.6273,-8.8733,5.3644,-13.91,-9.8161,-12.912,-8.6971,20.063,-7.6003,-2.8873,8.201,-0.73706,10.759,6.7669,14.187,3.7356,10.33,-10.909,4.437,15.39,-4.9256,-19.221,-2.9782,-9.5258,12.757,-3.8467,23.422,9.1521,7.5543,-2.1601,0.73532,-0.062266,18.523,14.452,-2.4953,-17.559,6.9931,15.154,-3.2435,-7.3919,11.179,8.1606,14.658,19.515,-5.3997,4.1457,2.9614,4.9823,-1.6909,13.339,-10.253,-7.6402,20.498,-0.89192,-10.028,5.9872
0.93731,-8.8112,-0.39135,-1.4274,5.453,-16.12,-4.2245,-10.482,-1.8275,-2.1304,-3.568,7.6504,-1.6088,7.6856,2.4134,-3.3671,-7.0105,-11.373,2.1615,78.503,-0.66583,-0.79379,-7.0679,-2.0188,3.3617,9.501,9.1619,7.3114,-17.993,13.607,2.0582,-1.7973,-8.836,-1.8858,-6.1928,7.107,2.947,10.019,-9.3784,-18.618,-3.0263,10.644,13.832,10.952,-9.6752,6.7987,-0.31131,-0.31251,7.7074,-3.9098,9.8178,-8.7448,-3.1625,-9.1968,4.0563,-2.1206,-8.4025,3.2833,1.0421,6.8325,-5.2802,10.965,-7.6656,-0.26946,4.3659,-11.255,-3.044,21.626,9.7928,12.593,8.3805,-18.027,0.92469,-4.4567,0.39942,-12.224,-8.2806,-1.7794,4.1368,-8.2481,-0.39932,-4.9562,0.53739,-17.41,1.0753,6.1057,-5.2906,1.1686,-8.554,6.8733,-18.553,-2.5569,8.1397,-10.154,-10.614,-22.725
-18.898,-3.582,-0.041244,18.874,1.6098,0.87569,-2.4671,-3.665,8.149,-5.9341,-7.3737,8.26,2.4806,1.7562,10.942,5.4088,6.5824,-2.1095,-5.654,-0.66583,82.873,-3.6738,-7.7104,-17.37,8.8104,0.0036513,-8.7872,2.75,-10.492,-5.5062,2.7246,-5.4657,21.702,3.1691,1.3104,0.24595,-2.0848,-8.691,-4.3404,-2.634,-5.3323,-5.1459,15.8,8.5774,1.6408,-2.4148,14.205,0.61325,0.94517,-13.832,-3.8042,24.785,-7.1169,0.98535,-12.46,-4.8833,-7.0246,-19.658,-1.741,-5.097,-0.41534,-2.8066,-0.56685,-5.58,-1.393,5.3869,8.103,-0.52942,7.4513,-6.9689,10.596,8.5405,-1.0026,-6.7758,-13.871,-5.9957,2.1518,-15.317,1.4393,-12.541,5.907,3.096,-7.6536,-6.6188,-14.855,10.083,0.35818,11.273,2.847,9.4116,-9.7926,-13.555,-16.792,-2.0349,13.566,-5.9244
-0.12766,2.3767,3.9627,7.1677,-10.476,-4.9539,-1.2891,6.1515,2.2674,-0.11049,-12.187,9.8206,6.5597,-14.799,-11.179,-15.174,-5.0728,0.13166,-0.065887,-0.79379,-3.6738,94.66,17.58,-7.8109,-0.65105,7.2871,10.893,-12.51,-5.5352,-6.8419,-12.352,0.28216,-4.3018,-11.422,12.289,12.599,-5.8894,3.9666,-2.0015,9.066,8.0037,-2.7357,6.7525,4.4283,-6.5233,-0.10957,-6.0907,-9.7469,-7.9475,8.1028,1.0541,-14.557,2.9888,-7.336,6.2452,1.5064,5.3377,17.052,8.619,-2.0269,9.6775,6.4258,3.7936,-2.2428,-6.6016,5.6156,-13.663,-0.84125,-2.9572,6.924,2.9292,-14.746,1.6354,13.143,11.195,3.988,17.976,-1.9805,17.751,-7.7189,2.69,12.899,21.866,2.6728,-27.519,-3.9604,-13.774,-4.3889,6.3951,7.6427,-2.0146,1.3734,1.1169,17.696,-13.209,11.418
3.0442,-5.2135,-3.6804,-7.545,3.2803,-6.8798,-8.0566,14.446,-10.76,13.357,2.6313,-7.0911,-12.019,6.3347,-4.7193,-10.08,-5.2054,11.58,11.814,-7.0679,-7.7104,17.58,80.532,-0.57147,9.7435,-15.862,0.57523,-12.321,10.813,-1.9941,-5.879,-7.0235,-7.4637,-8.0719,14.918,1.5042,-8.7532,3.5986,-2.4496,4.1133,14.954,-4.2113,-12.225,-1.8545,-13.22,-5.4481,1.3561,21.957,-5.0594,-10.569,3.7257,2.3001,-0.32487,6.7085,11.277,-3.3668,-2.8157,-3.0907,0.66201,11.301,18.144,-1.4853,11.255,17.11,-1.8681,6.6715,-5.663,1.3732,6.0228,-1.2145,-12.849,-7.857,-5.7647,-2.0801,1.4821,-8.5093,4.2621,11.527,-2.4786,-6.4341,-7.8463,4.8717,11.533,-6.5967,-30.849,21.668,15.688,-7.208,-3.436,-0.29473,-4.1273,5.4371,17.065,4.4504,0.19867,7.5488
1.0304,-10.162,-8.9151,-3.3511,9.3253,-9.0725,-7.1733,12.051,5.5924,-9.9077,12.607,1.8603,8.0766,16.535,5.1656,-2.5802,4.306,5.3367,2.3632,-2.0188,-17.37,-7.8109,-0.57147,76.782,-11.583,5.81,13.363,-0.87215,9.1947,10.312,-3.992,-3.9817,-9.2586,-13.276,-10.973,2.6782,17.847,-0.5086,1.6768,-14.124,-4.2349,3.219,-2.6878,-11.484,0.069855,-10.394,-9.4604,2.9666,-18.035,19.139,2.8361,18.692,1.7977,3.5995,3.7551,-9.5823,-15.402,1.5874,7.4045,-6.0862,0.95489,-3.5597,15.304,-4.2245,9.3851,2.6644,12.287,-21.627,2.185,1.6238,-5.1625,-17.713,-7.7906,-4.9887,-7.303,-3.8436,-7.28,3.946,-14.25,14.404,6.8998,-8.3494,6.9099,6.3589,5.1209,-2.0158,16.27,-8.5933,-6.4188,6.0267,9.0883,1.2454,-1.2732,9.2425,-3.0883,-11.002
4.6322,18.106,1.7647,-2.0623,7.1773,10.209,-1.0591,0.79879,-12.325,13.707,4.089,-12.504,14.36,-6.9742,-5.1144,-6.8218,26.975,4.6851,-11.085,3.3617,8.8104,-0.65105,9.7435,-11.583,86.686,5.9717,-22.227,-1.7806,-13.132,-5.8501,-13.147,-4.574,8.2335,-10.002,3.438,-5.8723,-13.199,-1.4379,-3.2161,-2.6392,2.355,4.5023,0.081571,12.71,3.2462,-8.3626,6.3889,1.7991,-0.60312,-2.1536,-2.6061,7.888,-12.659,11.27,-5.2981,6.3089,-5.0296,18.865,-1.3419,5.9564,10.585,-4.4161,-3.962,2.6457,1.4046,-16.114,-8.4416,6.0632,12.723,10.133,-1.5324,-5.9618,-1.6698,-15.787,7.9966,-5.6437,9.6096,-12.367,-2.3993,5.4123,-6.1422,2.7119,7.9746,0.32377,5.6507,-3.4,2.8975,3.1939,-3.9557,-0.68977,6.408,-20.062,-4.9752,14.027,-8.4883,8.0515
-4.5524,-5.5557,7.9405,9.9431,-5.2105,8.9428,10.938,-8.4362,18.136,3.9407,-0.54683,-2.3795,0.42998,-8.2665,3.4833,-4.7482,14.453,-27.613,2.0286,9.501,0.0036513,7.2871,-15.862,5.81,5.9717,96.178,8.7425,1.1296,-8.7168,-0.4435,10.614,1.4924,14.417,-2.5606,-5.4503,-1.3308,3.7736,-0.27617,5.9196,-23.143,-9.1345,-10.599,24.491,-11.794,4.21,7.486,-6.8473,2.6845,-0.98424,-1.5565,10.399,1.8714,-1.484,-7.4211,-1.3267,4.939,1.9443,0.1419,-2.4313,-9.3297,10.235,-19.559,-0.080591,6.8108,-6.6431,3.9232,-5.7702,-9.1988,7.0774,11.285,10.623,-4.4627,11.469,-9.4834,4.3513,-0.46401,-4.2316,-3.0149,0.51068,7.1173,11.34,-15.161,4.7926,5.1096,1.3108,-8.6184,7.5352,0.4583,-5.0493,6.7058,-0.35328,13.389,-1.7525,-9.9639,6.5763,-10.675
-0.2143,13.465,23.496,-5.0817,-4.421,-27.056,7.7156,6.077,-6.1498,-10.077,-15.266,10.533,-5.4834,-3.8168,-8.155,-19.914,-5.6343,6.8815,-2.5056,9.1619,-8.7872,10.893,0.57523,13.363,-22.227,8.7425,121.73,21.366,-6.5801,-1.2937,-0.59548,-5.5366,-5.5092,7.3507,-14.83,23.657,17.374,-4.6667,-7.3559,-19.607,-2.7256,3.0585,7.8818,-2.5575,-1.9604,0.56183,-11.609,17.339,23.77,7.8885,6.011,7.5887,19.426,-4.0857,-4.6166,0.51559,-0.25523,6.5967,3.6493,-14.736,-10.142,5.6984,-2.3867,-4.5873,14.052,16.922,-1.1682,-0.38202,-1.2916,-17.897,-2.0637,0.85268,14.623,-7.0226,-10.749,-10.454,18.629,7.7427,2.7719,3.5165,21.294,-3.3767,-11.607,-13.785,8.403,12.082,-11.946,-2.6827,4.1974,6.3179,17.168,-0.4856,-6.5636,-3.1004,-0.99033,-9.55
-1.186,4.9591,7.6432,-6.3445,-5.8795,-2.4747,24.552,10.674,9.3881,-10.598,8.4311,6.4577,3.733,7.1002,-6.3043,9.1228,-6.9203,9.2003,3.9625,7.3114,2.75,-12.51,-12.321,-0.87215,-1.7806,1.1296,21.366,110,-3.5635,-1.8236,-7.0981,-1.006,-15.283,21.001,-21.107,21.948,0.076587,4.3148,-1.6556,11.778,-27.336,14.88,-13.653,2.176,-12.226,13.88,-8.9053,-4.1789,-0.2474,-0.83866,2.4067,13.358,-1.1481,2.0799,-11.091,1.0758,5.4049,-0.85675,-5.5253,0.4212,-19.534,-6.9358,7.5686,14.883,-13.315,-0.32377,-3.9431,9.4034,14.055,-13.661,7.5112,3.2184,17.739,9.7421,3.6186,8.2619,7.8592,-15.092,-22.542,3.7416,-8.0415,-14.36,-5.8634,7.9545,9.4859,-6.1008,-12.806,13.735,8.2118,-8.1064,-4.5424,3.2282,-12.543,-12.627,-0.63369,-20.473
